id,filename,full_text,confidence,audio_duration_seconds,word_count,is_sales,is_rebuttal,is_obj,redacted_pii_policies
conv_20250813073921_9993,synthetic_20250808_6235.json,"Dzień dobry, nazywam się Tomasz i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Dorota planowania finansowego. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym zaproponować spotkanie z naszym doradcą finansowym, który może pomóc w planowaniu przyszłości finansowej. Czy byłby pan/pani zainteresowany/a? Tak, to może być pomocne. Doskonale! Spotkanie jest bezpłatne i trwa około godziny...",0.916321,600,59,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_5253,synthetic_20250520_7472.json,"Dzień dobry, nazywam się Barbara i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Andrzej problemu z aplikacją mobilną. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować, że problem z logowaniem do aplikacji został rozwiązany. Czy aplikacja działa już prawidłowo? Tak, teraz mogę się zalogować bez problemu. Doskonale! Przepraszamy za niedogodności.",0.924967,83,55,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_9275,synthetic_20250218_7576.json,"Dzień dobry, nazywam się Robert i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander Protect Plus. Czy mogę rozmawiać z panem/panią Grzegorz? Tak, ale nie jestem zainteresowany/a żadnymi ofertami. Rozumiem, ale Santander Protect Plus to naprawdę wyjątkowy produkt. Może chociaż posłucha pan/pani przez minutę? Hmm, no dobrze, ale szybko. Dziękuję! Santander Protect Plus to... Czy mogę zapisać panu/panią wizytę w oddziale, żeby omówić szczegóły?",0.855174,223,70,True,False,True,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_3118,synthetic_20250605_7684.json,"Dzień dobry, nazywam się Piotr i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Michał finansów. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym zaproponować bezpłatną konsultację finansową, która może pomóc w lepszym zarządzaniu pieniędzmi. Czy byłby pan/pani zainteresowany/a? Tak, to może być przydatne. Świetnie! Konsultacja trwa około 30 minut i jest całkowicie bezpłatna...",0.913033,340,57,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_1612,synthetic_20250704_2694.json,"Dzień dobry, nazywam się Tomasz i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Anna błędnej transakcji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować, że błędna transakcja została zwrócona na pana/pani konto. Czy otrzymał pan/pani potwierdzenie? Tak, widzę zwrot na koncie. Świetnie! Przepraszamy za błąd i dziękujemy za cierpliwość.",0.987562,294,55,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_9150,synthetic_20250504_5668.json,"Dzień dobry, nazywam się Joanna i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander Premium Card. Czy mogę rozmawiać z panem/panią Adam? Tak, ale nie jestem zainteresowany/a żadnymi ofertami. Rozumiem, ale Santander Premium Card to naprawdę wyjątkowy produkt. Może chociaż posłucha pan/pani przez minutę? Hmm, no dobrze, ale szybko. Dziękuję! Santander Premium Card to... Dziękuję za rozmowę. Czy mogę przesłać panu/pani szczegółowe informacje?",0.976569,356,69,True,False,True,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_5721,synthetic_20250725_1551.json,"Dzień dobry, nazywam się Łukasz i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Robert błędnej transakcji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować, że błędna transakcja została zwrócona na pana/pani konto. Czy otrzymał pan/pani potwierdzenie? Tak, widzę zwrot na koncie. Świetnie! Przepraszamy za błąd i dziękujemy za cierpliwość.",0.95075,118,55,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_4340,synthetic_20250412_4814.json,"Dzień dobry, nazywam się Elżbieta i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Dorota aplikacji mobilnej. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować o nowej aktualizacji aplikacji, która poprawia bezpieczeństwo i dodaje nowe funkcje. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Nowa wersja oferuje...",0.946518,400,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_6814,synthetic_20250304_3883.json,"Dzień dobry, nazywam się Barbara i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Piotr bezpieczeństwa transakcji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym przypomnieć o ważnych zasadach bezpieczeństwa przy korzystaniu z bankowości internetowej. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Pamiętaj, aby nigdy nie podawać swoich danych logowania...",0.971841,364,54,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_3636,synthetic_20250423_9257.json,"Dzień dobry, nazywam się Robert i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Anna konta. Czy mogę rozmawiać z panem/panią? Tak, to ja. Dziękuję. Chciałbym poinformować, że pana/pani konto zostało zaktualizowane i teraz oferuje nowe funkcje. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Świetnie! Nowe funkcje obejmują...",0.984111,479,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_9885,synthetic_20250221_3079.json,"Dzień dobry, nazywam się Adam i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Adam problemu z aplikacją mobilną. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować, że problem z logowaniem do aplikacji został rozwiązany. Czy aplikacja działa już prawidłowo? Tak, teraz mogę się zalogować bez problemu. Doskonale! Przepraszamy za niedogodności.",0.869725,252,55,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_2893,synthetic_20250601_4008.json,"Dzień dobry, nazywam się Elżbieta i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Łukasz planowania finansowego. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym zaproponować spotkanie z naszym doradcą finansowym, który może pomóc w planowaniu przyszłości finansowej. Czy byłby pan/pani zainteresowany/a? Tak, to może być pomocne. Doskonale! Spotkanie jest bezpłatne i trwa około godziny...",0.91886,537,59,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_4274,synthetic_20250405_8841.json,"Dzień dobry, nazywam się Dorota i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Dorota bezpieczeństwa transakcji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym przypomnieć o ważnych zasadach bezpieczeństwa przy korzystaniu z bankowości internetowej. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Pamiętaj, aby nigdy nie podawać swoich danych logowania...",0.953633,254,54,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_4489,synthetic_20250430_3244.json,"Dzień dobry, nazywam się Piotr i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Ewa finansów. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym zaproponować bezpłatną konsultację finansową, która może pomóc w lepszym zarządzaniu pieniędzmi. Czy byłby pan/pani zainteresowany/a? Tak, to może być przydatne. Świetnie! Konsultacja trwa około 30 minut i jest całkowicie bezpłatna...",0.98487,194,57,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_2451,synthetic_20250511_6447.json,"Dzień dobry, nazywam się Tomasz i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Jan błędnej transakcji. Czy mogę rozmawiać z panem/panią? Tak, to ja. Chciałbym poinformować, że błędna transakcja została zwrócona na pana/pani konto. Czy otrzymał pan/pani potwierdzenie? Tak, widzę zwrot na koncie. Świetnie! Przepraszamy za błąd i dziękujemy za cierpliwość.",0.924392,400,55,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_4008,synthetic_20250701_4995.json,"Dzień dobry, nazywam się Adam i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Anna finansów. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym zaproponować bezpłatną konsultację finansową, która może pomóc w lepszym zarządzaniu pieniędzmi. Czy byłby pan/pani zainteresowany/a? Tak, to może być przydatne. Świetnie! Konsultacja trwa około 30 minut i jest całkowicie bezpłatna...",0.877927,533,57,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_9419,synthetic_20250613_6956.json,"Dzień dobry, nazywam się Ewa i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander FlexiLimit. Czy mogę rozmawiać z panem/panią Jan? Tak, ale nie jestem zainteresowany/a żadnymi ofertami. Rozumiem, ale Santander FlexiLimit to naprawdę wyjątkowy produkt. Może chociaż posłucha pan/pani przez minutę? Hmm, no dobrze, ale szybko. Dziękuję! Santander FlexiLimit to... Czy mogę zapisać panu/panią wizytę w oddziale, żeby omówić szczegóły?",0.92465,133,67,True,False,True,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_4692,synthetic_20250327_2308.json,"Dzień dobry, nazywam się Łukasz i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Adam karty płatniczej. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować, że pana/pani karta została zastąpiona nową wersją z lepszymi zabezpieczeniami. Kiedy otrzymam nową kartę? W ciągu 5-7 dni roboczych. Dziękuję za informację.",0.97145,405,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_2357,synthetic_20250719_1666.json,"Dzień dobry, nazywam się Marcin i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Joanna konta. Czy mogę rozmawiać z panem/panią? Tak, to ja. Dziękuję. Chciałbym poinformować, że pana/pani konto zostało zaktualizowane i teraz oferuje nowe funkcje. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Świetnie! Nowe funkcje obejmują...",0.858884,214,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_4134,synthetic_20250524_7251.json,"Dzień dobry, nazywam się Elżbieta i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Monika problemu z aplikacją mobilną. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować, że problem z logowaniem do aplikacji został rozwiązany. Czy aplikacja działa już prawidłowo? Tak, teraz mogę się zalogować bez problemu. Doskonale! Przepraszamy za niedogodności.",0.969231,350,55,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_4573,synthetic_20250723_8508.json,"Dzień dobry, nazywam się Grzegorz i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander Premium Card. Czy mogę rozmawiać z panem/panią Agnieszka? Tak, to ja. Świetnie! Chciałbym przedstawić panu/pani specjalną ofertę Santander Premium Card. To produkt, który może bardzo pomóc w codziennych finansach. Czy byłby pan/pani zainteresowany/a poznaniem szczegółów? Tak, chętnie posłucham. Doskonale! Santander Premium Card oferuje bardzo atrakcyjne warunki... Czy mogę zapisać panu/panią wizytę w oddziale, żeby omówić szczegóły?",0.929783,189,76,True,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_1344,synthetic_20250802_4583.json,"Dzień dobry, nazywam się Katarzyna i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Ewa karty płatniczej. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować, że pana/pani karta została zastąpiona nową wersją z lepszymi zabezpieczeniami. Kiedy otrzymam nową kartę? W ciągu 5-7 dni roboczych. Dziękuję za informację.",0.926695,564,51,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_3091,synthetic_20250701_6491.json,"Dzień dobry, nazywam się Dorota i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie pana/pani Marcin konta. Czy mogę rozmawiać z panem/panią? Tak, słucham. Chciałbym poinformować o nowych funkcjach w bankowości internetowej, które mogą być dla pana/pani przydatne. Czy chciałby pan/pani poznać szczegóły? Tak, proszę. Nowe funkcje obejmują...",0.950544,125,50,False,False,False,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_2178,synthetic_20250309_3808.json,"Dzień dobry, nazywam się Adam i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander FlexiLimit. Czy mogę rozmawiać z panem/panią Robert? Tak, ale nie jestem zainteresowany/a żadnymi ofertami. Rozumiem, ale Santander FlexiLimit to naprawdę wyjątkowy produkt. Może chociaż posłucha pan/pani przez minutę? Hmm, no dobrze, ale szybko. Dziękuję! Santander FlexiLimit to... Dziękuję za rozmowę. Czy mogę przesłać panu/pani szczegółowe informacje?",0.92187,92,66,True,False,True,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_9979,synthetic_20250411_8829.json,"Dzień dobry, nazywam się Marek i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander Protect Plus. Czy mogę rozmawiać z panem/panią Iwona? Tak, słucham. Chciałbym przedstawić panu/pani ofertę Santander Protect Plus. Co to za produkt? Santander Protect Plus to nasz flagowy produkt finansowy. Jakie ma zalety? Oferuje bardzo niskie oprocentowanie, brak ukrytych kosztów i elastyczne warunki spłaty. Brzmi interesująco. Czy mogę poznać szczegóły? Oczywiście! Dziękuję za rozmowę. Czy mogę przesłać panu/pani szczegółowe informacje?",0.899544,412,79,True,False,True,person_name; phone_number; date_of_birth; location; money_amount
conv_20250813073921_5153,synthetic_20250421_2921.json,"Dzień dobry, nazywam się Jan i dzwonię z banku Santander. Rozmowa jest nagrywana. Dzwonię w sprawie specjalnej oferty dotyczącej Santander FlexiLimit. Czy mogę rozmawiać z panem/panią Dorota? Tak, słucham. Chciałbym przedstawić panu/pani ofertę Santander FlexiLimit. Nie, dziękuję, nie jestem zainteresowany/a. Rozumiem, ale może warto poznać szczegóły? Santander FlexiLimit oferuje bardzo niskie oprocentowanie. Ile wynosi? Tylko 5.9% w skali roku. To brzmi drogo. W porównaniu do innych banków to bardzo atrakcyjna oferta. Dodatkowo nie ma ukrytych kosztów. Hmm, a jakie są warunki? Dziękuję za poświęcony czas. Mam nadzieję, że oferta była interesująca.",0.946379,317,91,True,True,True,person_name; phone_number; date_of_birth; location; money_amount
